Date,FVOL,CRSP Market
2002-12-03,0.00046148850529121634,-0.0153
2002-12-04,0.0001316348224563373,-0.0037
2002-12-05,0.00024840269695658023,-0.011
2002-12-06,-0.00021900388787054635,0.0062
2002-12-09,-0.001202108546903694,-0.0225
2002-12-10,-0.001248360730204961,0.0144999999999999
2002-12-11,-0.0017967803420448996,0.0011
2002-12-12,-0.00079641902808298,-0.0026
2002-12-13,-0.0012741489530962119,-0.0136
2002-12-16,-0.0012629554270236953,0.0221999999999999
2002-12-17,-0.0015899309370269955,-0.0075
2002-12-18,-0.0007089176919574594,-0.0134
2002-12-19,0.001105599954151184,-0.0069
2002-12-20,0.0008623488660601573,0.0124
2002-12-23,0.0008969846342607916,0.0024
2002-12-24,0.00030995417820379914,-0.0051
2002-12-26,-9.548562422068199e-05,-0.0018
2002-12-27,0.0004940197121547523,-0.0152
2002-12-30,0.0017586750469103592,0.0035
2002-12-31,0.002541620914044445,0.0013
2003-01-02,0.0008158136599225584,0.0314
2003-01-03,-0.000877376388541479,-0.0011
2003-01-06,0.001382011896795719,0.0213
2003-01-07,0.0014407596825717181,-0.0063
2003-01-08,0.000735091362778949,-0.0135
2003-01-09,0.0014280930264722964,0.0189
2003-01-10,0.0010958890416114808,0.0004
2003-01-13,0.0018785869885412088,-0.0012
2003-01-14,0.002180752827883122,0.0055
2003-01-15,0.0005812934933662041,-0.0132
2003-01-16,-0.0006886220711209523,-0.0034
2003-01-17,-0.0009516148286120936,-0.0141
2003-01-21,-0.0005062565967055689,-0.0153
2003-01-22,0.00012050310367821821,-0.0093999999999999
2003-01-23,-0.0016432968356794285,0.0098999999999999
2003-01-24,-0.001658528118877333,-0.0278
2003-01-27,-0.0005795296398718734,-0.0165
2003-01-28,-0.0013197639231599468,0.0126
2003-01-29,-0.0013999638689602741,0.0063
2003-01-30,-0.0006117651097757288,-0.0213
2003-01-31,-0.00038283281703659923,0.0128
2003-02-03,0.000113135821366649,0.0037
2003-02-04,0.00035199960926652826,-0.0134
2003-02-05,0.0007995660196381557,-0.0049
2003-02-06,-0.0006981025166356353,-0.0064
2003-02-07,-0.0004077218248077751,-0.0106
2003-02-10,0.0005413857901311009,0.0069
2003-02-11,-0.0003982619960017001,-0.0070999999999999
2003-02-12,0.00027969449455920434,-0.0125
2003-02-13,0.0014428961710214244,-0.0026
2003-02-14,0.0018475541849485052,0.019
2003-02-18,0.0009844768007633157,0.0197999999999999
2003-02-19,0.0008346160058157991,-0.0069999999999999
2003-02-20,0.0012648872788206087,-0.0083
2003-02-21,0.0023868066021788857,0.0131
2003-02-24,0.002204333443123661,-0.0178
2003-02-25,0.0021377182304520986,0.0069999999999999
2003-02-26,0.003216732094559578,-0.0121999999999999
2003-02-27,0.002465683399426214,0.0115
2003-02-28,0.0006603705340645723,0.0040999999999999
2003-03-03,0.002489765434937286,-0.0067
2003-03-04,0.003349267146865811,-0.0144
2003-03-05,0.0016354811236869676,0.0078
2003-03-06,0.0041345042203094215,-0.0084
2003-03-07,0.002521200839808682,0.0076
2003-03-10,0.0031330494028890266,-0.0236
2003-03-11,0.002367495452439785,-0.0081
2003-03-12,0.002506369534647518,0.0032
2003-03-13,0.0029257432500149803,0.0339
2003-03-14,0.002907546845154257,0.0013
2003-03-17,0.004721491842153091,0.0341
2003-03-18,0.003620111263489043,0.0044
2003-03-19,0.003725359516716446,0.0072
2003-03-20,0.001670704477517924,0.0028
2003-03-21,0.0014972353636141984,0.0219
